Fecha,SKU,Tienda Origen,Tienda Destino,Unidades Transferidas
2024-06-18,SKU_54_Marca_15,Tienda_5_Marca_15,Tienda_7_Marca_15,1
2024-06-18,SKU_72_Marca_15,Tienda_3_Marca_15,Tienda_7_Marca_15,1
2024-06-18,SKU_84_Marca_15,Tienda_2_Marca_15,Tienda_7_Marca_15,3
2024-06-18,SKU_100_Marca_15,Tienda_1_Marca_15,Tienda_7_Marca_15,2
2024-06-19,SKU_16_Marca_1,Tienda_2_Marca_1,Tienda_3_Marca_1,1
2024-06-19,SKU_29_Marca_1,Tienda_2_Marca_1,Tienda_3_Marca_1,8
2024-06-19,SKU_78_Marca_1,Tienda_1_Marca_1,Tienda_3_Marca_1,1
2024-06-19,SKU_16_Marca_1,Tienda_2_Marca_1,Tienda_4_Marca_1,8
2024-06-19,SKU_29_Marca_1,Tienda_3_Marca_1,Tienda_4_Marca_1,8
2024-06-19,SKU_67_Marca_1,Tienda_3_Marca_1,Tienda_4_Marca_1,5
2024-06-19,SKU_16_Marca_1,Tienda_3_Marca_1,Tienda_5_Marca_1,5
2024-06-19,SKU_61_Marca_1,Tienda_1_Marca_1,Tienda_5_Marca_1,3
2024-06-19,SKU_91_Marca_1,Tienda_2_Marca_1,Tienda_5_Marca_1,2
2024-06-19,SKU_6_Marca_1,Tienda_1_Marca_1,Tienda_6_Marca_1,1
2024-06-19,SKU_7_Marca_1,Tienda_2_Marca_1,Tienda_6_Marca_1,1
2024-06-19,SKU_16_Marca_1,Tienda_4_Marca_1,Tienda_6_Marca_1,5
2024-06-19,SKU_27_Marca_1,Tienda_1_Marca_1,Tienda_6_Marca_1,1
2024-06-19,SKU_61_Marca_1,Tienda_2_Marca_1,Tienda_6_Marca_1,9
2024-06-19,SKU_64_Marca_1,Tienda_1_Marca_1,Tienda_6_Marca_1,3
2024-06-19,SKU_67_Marca_1,Tienda_4_Marca_1,Tienda_6_Marca_1,4
2024-06-19,SKU_78_Marca_1,Tienda_1_Marca_1,Tienda_6_Marca_1,1
2024-06-19,SKU_27_Marca_1,Tienda_1_Marca_1,Tienda_7_Marca_1,1
2024-06-19,SKU_91_Marca_1,Tienda_2_Marca_1,Tienda_7_Marca_1,3
2024-06-19,SKU_6_Marca_1,Tienda_2_Marca_1,Tienda_8_Marca_1,4
2024-06-19,SKU_17_Marca_1,Tienda_1_Marca_1,Tienda_8_Marca_1,8
2024-06-19,SKU_61_Marca_1,Tienda_1_Marca_1,Tienda_8_Marca_1,2
2024-06-19,SKU_64_Marca_1,Tienda_1_Marca_1,Tienda_8_Marca_1,5
2024-06-19,SKU_78_Marca_1,Tienda_3_Marca_1,Tienda_8_Marca_1,2
2024-06-19,SKU_91_Marca_1,Tienda_3_Marca_1,Tienda_8_Marca_1,5
2024-06-19,SKU_6_Marca_1,Tienda_2_Marca_1,Tienda_9_Marca_1,1
2024-06-19,SKU_7_Marca_1,Tienda_2_Marca_1,Tienda_9_Marca_1,4
2024-06-19,SKU_17_Marca_1,Tienda_2_Marca_1,Tienda_9_Marca_1,13
2024-06-19,SKU_27_Marca_1,Tienda_1_Marca_1,Tienda_9_Marca_1,2
2024-06-19,SKU_29_Marca_1,Tienda_4_Marca_1,Tienda_9_Marca_1,7
2024-06-19,SKU_60_Marca_1,Tienda_1_Marca_1,Tienda_9_Marca_1,2
2024-06-19,SKU_61_Marca_1,Tienda_3_Marca_1,Tienda_9_Marca_1,5
2024-06-19,SKU_78_Marca_1,Tienda_1_Marca_1,Tienda_9_Marca_1,1
2024-06-19,SKU_82_Marca_1,Tienda_1_Marca_1,Tienda_9_Marca_1,2
2024-06-19,SKU_91_Marca_1,Tienda_1_Marca_1,Tienda_9_Marca_1,1
2024-06-19,SKU_6_Marca_1,Tienda_5_Marca_1,Tienda_10_Marca_1,2
2024-06-19,SKU_7_Marca_1,Tienda_3_Marca_1,Tienda_10_Marca_1,5
2024-06-19,SKU_25_Marca_1,Tienda_2_Marca_1,Tienda_10_Marca_1,4
2024-06-19,SKU_27_Marca_1,Tienda_2_Marca_1,Tienda_10_Marca_1,2
2024-06-19,SKU_36_Marca_1,Tienda_1_Marca_1,Tienda_10_Marca_1,2
2024-06-19,SKU_41_Marca_1,Tienda_2_Marca_1,Tienda_10_Marca_1,9
2024-06-19,SKU_53_Marca_1,Tienda_2_Marca_1,Tienda_10_Marca_1,2
2024-06-19,SKU_61_Marca_1,Tienda_6_Marca_1,Tienda_10_Marca_1,8
2024-06-19,SKU_64_Marca_1,Tienda_2_Marca_1,Tienda_10_Marca_1,4
2024-06-19,SKU_82_Marca_1,Tienda_3_Marca_1,Tienda_10_Marca_1,5
2024-06-19,SKU_91_Marca_1,Tienda_4_Marca_1,Tienda_10_Marca_1,2
2024-06-19,SKU_6_Marca_1,Tienda_5_Marca_1,Tienda_11_Marca_1,1
2024-06-19,SKU_7_Marca_1,Tienda_4_Marca_1,Tienda_11_Marca_1,4
2024-06-19,SKU_16_Marca_1,Tienda_5_Marca_1,Tienda_11_Marca_1,4
2024-06-19,SKU_17_Marca_1,Tienda_1_Marca_1,Tienda_11_Marca_1,3
2024-06-19,SKU_41_Marca_1,Tienda_1_Marca_1,Tienda_11_Marca_1,10
2024-06-19,SKU_53_Marca_1,Tienda_2_Marca_1,Tienda_11_Marca_1,8
2024-06-19,SKU_56_Marca_1,Tienda_1_Marca_1,Tienda_11_Marca_1,5
2024-06-19,SKU_60_Marca_1,Tienda_1_Marca_1,Tienda_11_Marca_1,3
2024-06-19,SKU_64_Marca_1,Tienda_3_Marca_1,Tienda_11_Marca_1,5
2024-06-19,SKU_78_Marca_1,Tienda_8_Marca_1,Tienda_11_Marca_1,1
2024-06-19,SKU_82_Marca_1,Tienda_2_Marca_1,Tienda_11_Marca_1,3
2024-06-19,SKU_91_Marca_1,Tienda_5_Marca_1,Tienda_11_Marca_1,3
2024-06-19,SKU_6_Marca_1,Tienda_8_Marca_1,Tienda_12_Marca_1,2
2024-06-19,SKU_7_Marca_1,Tienda_5_Marca_1,Tienda_12_Marca_1,3
2024-06-19,SKU_16_Marca_1,Tienda_1_Marca_1,Tienda_12_Marca_1,3
2024-06-19,SKU_27_Marca_1,Tienda_2_Marca_1,Tienda_12_Marca_1,3
2024-06-19,SKU_41_Marca_1,Tienda_6_Marca_1,Tienda_12_Marca_1,11
2024-06-19,SKU_56_Marca_1,Tienda_8_Marca_1,Tienda_12_Marca_1,12
2024-06-19,SKU_60_Marca_1,Tienda_3_Marca_1,Tienda_12_Marca_1,3
2024-06-19,SKU_66_Marca_1,Tienda_1_Marca_1,Tienda_12_Marca_1,1
2024-06-19,SKU_68_Marca_1,Tienda_1_Marca_1,Tienda_12_Marca_1,5
2024-06-19,SKU_80_Marca_1,Tienda_2_Marca_1,Tienda_12_Marca_1,6
2024-06-19,SKU_7_Marca_1,Tienda_9_Marca_1,Tienda_13_Marca_1,3
2024-06-19,SKU_17_Marca_1,Tienda_3_Marca_1,Tienda_13_Marca_1,8
2024-06-19,SKU_25_Marca_1,Tienda_1_Marca_1,Tienda_13_Marca_1,3
2024-06-19,SKU_27_Marca_1,Tienda_3_Marca_1,Tienda_13_Marca_1,2
2024-06-19,SKU_36_Marca_1,Tienda_9_Marca_1,Tienda_13_Marca_1,3
2024-06-19,SKU_41_Marca_1,Tienda_8_Marca_1,Tienda_13_Marca_1,12
2024-06-19,SKU_52_Marca_1,Tienda_2_Marca_1,Tienda_13_Marca_1,8
2024-06-19,SKU_53_Marca_1,Tienda_4_Marca_1,Tienda_13_Marca_1,9
2024-06-19,SKU_56_Marca_1,Tienda_2_Marca_1,Tienda_13_Marca_1,6
2024-06-19,SKU_60_Marca_1,Tienda_5_Marca_1,Tienda_13_Marca_1,3
2024-06-19,SKU_61_Marca_1,Tienda_4_Marca_1,Tienda_13_Marca_1,4
2024-06-19,SKU_64_Marca_1,Tienda_5_Marca_1,Tienda_13_Marca_1,4
2024-06-19,SKU_67_Marca_1,Tienda_2_Marca_1,Tienda_13_Marca_1,2
2024-06-19,SKU_68_Marca_1,Tienda_4_Marca_1,Tienda_13_Marca_1,13
2024-06-19,SKU_80_Marca_1,Tienda_1_Marca_1,Tienda_13_Marca_1,4
2024-06-19,SKU_82_Marca_1,Tienda_4_Marca_1,Tienda_13_Marca_1,5
2024-06-19,SKU_83_Marca_1,Tienda_7_Marca_1,Tienda_13_Marca_1,10
2024-06-19,SKU_88_Marca_1,Tienda_1_Marca_1,Tienda_13_Marca_1,1
2024-06-19,SKU_93_Marca_1,Tienda_7_Marca_1,Tienda_13_Marca_1,4
2024-06-19,SKU_6_Marca_1,Tienda_5_Marca_1,Tienda_14_Marca_1,1
2024-06-19,SKU_14_Marca_1,Tienda_1_Marca_1,Tienda_14_Marca_1,3
2024-06-19,SKU_16_Marca_1,Tienda_4_Marca_1,Tienda_14_Marca_1,2
2024-06-19,SKU_17_Marca_1,Tienda_4_Marca_1,Tienda_14_Marca_1,10
2024-06-19,SKU_19_Marca_1,Tienda_4_Marca_1,Tienda_14_Marca_1,8
2024-06-19,SKU_23_Marca_1,Tienda_1_Marca_1,Tienda_14_Marca_1,5
2024-06-19,SKU_25_Marca_1,Tienda_2_Marca_1,Tienda_14_Marca_1,2
2024-06-19,SKU_41_Marca_1,Tienda_9_Marca_1,Tienda_14_Marca_1,13
2024-06-19,SKU_52_Marca_1,Tienda_6_Marca_1,Tienda_14_Marca_1,7
2024-06-19,SKU_56_Marca_1,Tienda_9_Marca_1,Tienda_14_Marca_1,11
2024-06-19,SKU_58_Marca_1,Tienda_4_Marca_1,Tienda_14_Marca_1,3
2024-06-19,SKU_64_Marca_1,Tienda_6_Marca_1,Tienda_14_Marca_1,3
2024-06-19,SKU_67_Marca_1,Tienda_1_Marca_1,Tienda_14_Marca_1,1
2024-06-19,SKU_80_Marca_1,Tienda_3_Marca_1,Tienda_14_Marca_1,9
2024-06-19,SKU_83_Marca_1,Tienda_2_Marca_1,Tienda_14_Marca_1,8
2024-06-19,SKU_91_Marca_1,Tienda_7_Marca_1,Tienda_14_Marca_1,2
2024-06-19,SKU_2_Marca_1,Tienda_1_Marca_1,Tienda_15_Marca_1,10
2024-06-19,SKU_3_Marca_1,Tienda_8_Marca_1,Tienda_15_Marca_1,1
2024-06-19,SKU_6_Marca_1,Tienda_8_Marca_1,Tienda_15_Marca_1,1
2024-06-19,SKU_14_Marca_1,Tienda_2_Marca_1,Tienda_15_Marca_1,10
2024-06-19,SKU_17_Marca_1,Tienda_9_Marca_1,Tienda_15_Marca_1,12
2024-06-19,SKU_19_Marca_1,Tienda_12_Marca_1,Tienda_15_Marca_1,8
2024-06-19,SKU_23_Marca_1,Tienda_2_Marca_1,Tienda_15_Marca_1,9
2024-06-19,SKU_25_Marca_1,Tienda_3_Marca_1,Tienda_15_Marca_1,4
2024-06-19,SKU_41_Marca_1,Tienda_3_Marca_1,Tienda_15_Marca_1,10
2024-06-19,SKU_52_Marca_1,Tienda_1_Marca_1,Tienda_15_Marca_1,4
2024-06-19,SKU_53_Marca_1,Tienda_7_Marca_1,Tienda_15_Marca_1,10
2024-06-19,SKU_56_Marca_1,Tienda_5_Marca_1,Tienda_15_Marca_1,8
2024-06-19,SKU_58_Marca_1,Tienda_6_Marca_1,Tienda_15_Marca_1,7
2024-06-19,SKU_61_Marca_1,Tienda_5_Marca_1,Tienda_15_Marca_1,5
2024-06-19,SKU_66_Marca_1,Tienda_6_Marca_1,Tienda_15_Marca_1,4
2024-06-19,SKU_68_Marca_1,Tienda_7_Marca_1,Tienda_15_Marca_1,9
2024-06-19,SKU_80_Marca_1,Tienda_2_Marca_1,Tienda_15_Marca_1,6
2024-06-19,SKU_82_Marca_1,Tienda_7_Marca_1,Tienda_15_Marca_1,3
2024-06-19,SKU_83_Marca_1,Tienda_8_Marca_1,Tienda_15_Marca_1,13
2024-06-19,SKU_93_Marca_1,Tienda_5_Marca_1,Tienda_15_Marca_1,3
2024-06-19,SKU_2_Marca_1,Tienda_2_Marca_1,Tienda_16_Marca_1,8
2024-06-19,SKU_14_Marca_1,Tienda_12_Marca_1,Tienda_16_Marca_1,13
2024-06-19,SKU_19_Marca_1,Tienda_2_Marca_1,Tienda_16_Marca_1,6
2024-06-19,SKU_25_Marca_1,Tienda_2_Marca_1,Tienda_16_Marca_1,2
2024-06-19,SKU_41_Marca_1,Tienda_4_Marca_1,Tienda_16_Marca_1,9
2024-06-19,SKU_52_Marca_1,Tienda_10_Marca_1,Tienda_16_Marca_1,7
2024-06-19,SKU_53_Marca_1,Tienda_6_Marca_1,Tienda_16_Marca_1,9
2024-06-19,SKU_56_Marca_1,Tienda_10_Marca_1,Tienda_16_Marca_1,9
2024-06-19,SKU_58_Marca_1,Tienda_8_Marca_1,Tienda_16_Marca_1,7
2024-06-19,SKU_61_Marca_1,Tienda_9_Marca_1,Tienda_16_Marca_1,4
2024-06-19,SKU_68_Marca_1,Tienda_13_Marca_1,Tienda_16_Marca_1,11
2024-06-19,SKU_80_Marca_1,Tienda_6_Marca_1,Tienda_16_Marca_1,14
2024-06-19,SKU_82_Marca_1,Tienda_8_Marca_1,Tienda_16_Marca_1,3
2024-06-19,SKU_83_Marca_1,Tienda_3_Marca_1,Tienda_16_Marca_1,5
2024-06-19,SKU_88_Marca_1,Tienda_1_Marca_1,Tienda_16_Marca_1,1
2024-06-19,SKU_91_Marca_1,Tienda_8_Marca_1,Tienda_16_Marca_1,3
2024-06-19,SKU_99_Marca_1,Tienda_2_Marca_1,Tienda_16_Marca_1,2
2024-06-19,SKU_6_Marca_1,Tienda_10_Marca_1,Tienda_17_Marca_1,1
2024-06-19,SKU_7_Marca_1,Tienda_10_Marca_1,Tienda_17_Marca_1,4
2024-06-19,SKU_14_Marca_1,Tienda_16_Marca_1,Tienda_17_Marca_1,11
2024-06-19,SKU_17_Marca_1,Tienda_8_Marca_1,Tienda_17_Marca_1,7
2024-06-19,SKU_19_Marca_1,Tienda_14_Marca_1,Tienda_17_Marca_1,7
2024-06-19,SKU_20_Marca_1,Tienda_10_Marca_1,Tienda_17_Marca_1,10
2024-06-19,SKU_23_Marca_1,Tienda_3_Marca_1,Tienda_17_Marca_1,9
2024-06-19,SKU_36_Marca_1,Tienda_13_Marca_1,Tienda_17_Marca_1,2
2024-06-19,SKU_41_Marca_1,Tienda_7_Marca_1,Tienda_17_Marca_1,10
2024-06-19,SKU_53_Marca_1,Tienda_1_Marca_1,Tienda_17_Marca_1,6
2024-06-19,SKU_56_Marca_1,Tienda_7_Marca_1,Tienda_17_Marca_1,8
2024-06-19,SKU_58_Marca_1,Tienda_7_Marca_1,Tienda_17_Marca_1,6
2024-06-19,SKU_61_Marca_1,Tienda_10_Marca_1,Tienda_17_Marca_1,5
2024-06-19,SKU_66_Marca_1,Tienda_3_Marca_1,Tienda_17_Marca_1,2
2024-06-19,SKU_68_Marca_1,Tienda_16_Marca_1,Tienda_17_Marca_1,10
2024-06-19,SKU_80_Marca_1,Tienda_8_Marca_1,Tienda_17_Marca_1,14
2024-06-19,SKU_82_Marca_1,Tienda_10_Marca_1,Tienda_17_Marca_1,4
2024-06-19,SKU_83_Marca_1,Tienda_15_Marca_1,Tienda_17_Marca_1,12
2024-06-19,SKU_93_Marca_1,Tienda_2_Marca_1,Tienda_17_Marca_1,2
2024-06-19,SKU_99_Marca_1,Tienda_4_Marca_1,Tienda_17_Marca_1,3
2024-06-19,SKU_2_Marca_1,Tienda_3_Marca_1,Tienda_18_Marca_1,8
2024-06-19,SKU_7_Marca_1,Tienda_11_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_14_Marca_1,Tienda_3_Marca_1,Tienda_18_Marca_1,9
2024-06-19,SKU_17_Marca_1,Tienda_14_Marca_1,Tienda_18_Marca_1,9
2024-06-19,SKU_19_Marca_1,Tienda_3_Marca_1,Tienda_18_Marca_1,6
2024-06-19,SKU_20_Marca_1,Tienda_2_Marca_1,Tienda_18_Marca_1,11
2024-06-19,SKU_25_Marca_1,Tienda_8_Marca_1,Tienda_18_Marca_1,7
2024-06-19,SKU_36_Marca_1,Tienda_2_Marca_1,Tienda_18_Marca_1,1
2024-06-19,SKU_41_Marca_1,Tienda_10_Marca_1,Tienda_18_Marca_1,9
2024-06-19,SKU_42_Marca_1,Tienda_1_Marca_1,Tienda_18_Marca_1,1
2024-06-19,SKU_53_Marca_1,Tienda_3_Marca_1,Tienda_18_Marca_1,6
2024-06-19,SKU_56_Marca_1,Tienda_12_Marca_1,Tienda_18_Marca_1,7
2024-06-19,SKU_58_Marca_1,Tienda_12_Marca_1,Tienda_18_Marca_1,8
2024-06-19,SKU_60_Marca_1,Tienda_3_Marca_1,Tienda_18_Marca_1,1
2024-06-19,SKU_61_Marca_1,Tienda_13_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_63_Marca_1,Tienda_2_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_66_Marca_1,Tienda_8_Marca_1,Tienda_18_Marca_1,2
2024-06-19,SKU_68_Marca_1,Tienda_1_Marca_1,Tienda_18_Marca_1,4
2024-06-19,SKU_80_Marca_1,Tienda_4_Marca_1,Tienda_18_Marca_1,6
2024-06-19,SKU_82_Marca_1,Tienda_13_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_83_Marca_1,Tienda_11_Marca_1,Tienda_18_Marca_1,10
2024-06-19,SKU_86_Marca_1,Tienda_9_Marca_1,Tienda_18_Marca_1,5
2024-06-19,SKU_93_Marca_1,Tienda_11_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_95_Marca_1,Tienda_1_Marca_1,Tienda_18_Marca_1,10
2024-06-19,SKU_98_Marca_1,Tienda_2_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_99_Marca_1,Tienda_5_Marca_1,Tienda_18_Marca_1,3
2024-06-19,SKU_2_Marca_1,Tienda_4_Marca_1,Tienda_19_Marca_1,8
2024-06-19,SKU_3_Marca_1,Tienda_3_Marca_1,Tienda_19_Marca_1,1
2024-06-19,SKU_14_Marca_1,Tienda_1_Marca_1,Tienda_19_Marca_1,7
2024-06-19,SKU_17_Marca_1,Tienda_5_Marca_1,Tienda_19_Marca_1,5
2024-06-19,SKU_20_Marca_1,Tienda_1_Marca_1,Tienda_19_Marca_1,8
2024-06-19,SKU_27_Marca_1,Tienda_4_Marca_1,Tienda_19_Marca_1,1
2024-06-19,SKU_41_Marca_1,Tienda_13_Marca_1,Tienda_19_Marca_1,11
2024-06-19,SKU_42_Marca_1,Tienda_7_Marca_1,Tienda_19_Marca_1,2
2024-06-19,SKU_52_Marca_1,Tienda_3_Marca_1,Tienda_19_Marca_1,2
2024-06-19,SKU_56_Marca_1,Tienda_14_Marca_1,Tienda_19_Marca_1,8
2024-06-19,SKU_60_Marca_1,Tienda_9_Marca_1,Tienda_19_Marca_1,2
2024-06-19,SKU_64_Marca_1,Tienda_1_Marca_1,Tienda_19_Marca_1,1
2024-06-19,SKU_68_Marca_1,Tienda_2_Marca_1,Tienda_19_Marca_1,5
2024-06-19,SKU_80_Marca_1,Tienda_5_Marca_1,Tienda_19_Marca_1,7
2024-06-19,SKU_93_Marca_1,Tienda_1_Marca_1,Tienda_19_Marca_1,1
2024-06-19,SKU_95_Marca_1,Tienda_2_Marca_1,Tienda_19_Marca_1,4
2024-06-19,SKU_98_Marca_1,Tienda_3_Marca_1,Tienda_19_Marca_1,10
2024-06-19,SKU_99_Marca_1,Tienda_2_Marca_1,Tienda_19_Marca_1,2
2024-06-19,SKU_2_Marca_1,Tienda_3_Marca_1,Tienda_20_Marca_1,4
2024-06-19,SKU_3_Marca_1,Tienda_4_Marca_1,Tienda_20_Marca_1,1
2024-06-19,SKU_16_Marca_1,Tienda_6_Marca_1,Tienda_20_Marca_1,2
2024-06-19,SKU_20_Marca_1,Tienda_3_Marca_1,Tienda_20_Marca_1,10
2024-06-19,SKU_23_Marca_1,Tienda_4_Marca_1,Tienda_20_Marca_1,4
2024-06-19,SKU_25_Marca_1,Tienda_6_Marca_1,Tienda_20_Marca_1,5
2024-06-19,SKU_27_Marca_1,Tienda_4_Marca_1,Tienda_20_Marca_1,1
2024-06-19,SKU_29_Marca_1,Tienda_1_Marca_1,Tienda_20_Marca_1,5
2024-06-19,SKU_33_Marca_1,Tienda_2_Marca_1,Tienda_20_Marca_1,2
2024-06-19,SKU_41_Marca_1,Tienda_11_Marca_1,Tienda_20_Marca_1,6
2024-06-19,SKU_52_Marca_1,Tienda_3_Marca_1,Tienda_20_Marca_1,3
2024-06-19,SKU_56_Marca_1,Tienda_16_Marca_1,Tienda_20_Marca_1,8
2024-06-19,SKU_63_Marca_1,Tienda_3_Marca_1,Tienda_20_Marca_1,3
2024-06-19,SKU_66_Marca_1,Tienda_8_Marca_1,Tienda_20_Marca_1,2
2024-06-19,SKU_80_Marca_1,Tienda_11_Marca_1,Tienda_20_Marca_1,8
2024-06-19,SKU_82_Marca_1,Tienda_17_Marca_1,Tienda_20_Marca_1,3
2024-06-19,SKU_83_Marca_1,Tienda_10_Marca_1,Tienda_20_Marca_1,9
2024-06-19,SKU_85_Marca_1,Tienda_3_Marca_1,Tienda_20_Marca_1,4
2024-06-19,SKU_86_Marca_1,Tienda_10_Marca_1,Tienda_20_Marca_1,13
2024-06-19,SKU_93_Marca_1,Tienda_6_Marca_1,Tienda_20_Marca_1,1
2024-06-19,SKU_95_Marca_1,Tienda_2_Marca_1,Tienda_20_Marca_1,5
2024-06-19,SKU_98_Marca_1,Tienda_5_Marca_1,Tienda_20_Marca_1,7
2024-06-19,SKU_99_Marca_1,Tienda_3_Marca_1,Tienda_20_Marca_1,2
2024-06-19,SKU_86_Marca_2,Tienda_1_Marca_2,Tienda_2_Marca_2,11
2024-06-19,SKU_22_Marca_2,Tienda_2_Marca_2,Tienda_4_Marca_2,2
2024-06-19,SKU_69_Marca_2,Tienda_2_Marca_2,Tienda_4_Marca_2,3
2024-06-19,SKU_22_Marca_2,Tienda_1_Marca_2,Tienda_5_Marca_2,5
2024-06-19,SKU_86_Marca_2,Tienda_2_Marca_2,Tienda_5_Marca_2,10
2024-06-19,SKU_22_Marca_2,Tienda_2_Marca_2,Tienda_6_Marca_2,5
2024-06-19,SKU_23_Marca_2,Tienda_1_Marca_2,Tienda_6_Marca_2,12
2024-06-19,SKU_32_Marca_2,Tienda_2_Marca_2,Tienda_6_Marca_2,9
2024-06-19,SKU_69_Marca_2,Tienda_4_Marca_2,Tienda_6_Marca_2,2
2024-06-19,SKU_1_Marca_2,Tienda_1_Marca_2,Tienda_7_Marca_2,2
2024-06-19,SKU_22_Marca_2,Tienda_3_Marca_2,Tienda_7_Marca_2,7
2024-06-19,SKU_26_Marca_2,Tienda_5_Marca_2,Tienda_7_Marca_2,14
2024-06-19,SKU_98_Marca_2,Tienda_2_Marca_2,Tienda_7_Marca_2,5
2024-06-19,SKU_1_Marca_2,Tienda_2_Marca_2,Tienda_8_Marca_2,6
2024-06-19,SKU_22_Marca_2,Tienda_4_Marca_2,Tienda_8_Marca_2,4
2024-06-19,SKU_23_Marca_2,Tienda_2_Marca_2,Tienda_8_Marca_2,8
2024-06-19,SKU_26_Marca_2,Tienda_1_Marca_2,Tienda_8_Marca_2,9
2024-06-19,SKU_33_Marca_2,Tienda_1_Marca_2,Tienda_8_Marca_2,3
2024-06-19,SKU_97_Marca_2,Tienda_1_Marca_2,Tienda_8_Marca_2,5
2024-06-19,SKU_98_Marca_2,Tienda_3_Marca_2,Tienda_8_Marca_2,10
2024-06-19,SKU_1_Marca_2,Tienda_1_Marca_2,Tienda_9_Marca_2,5
2024-06-19,SKU_11_Marca_2,Tienda_1_Marca_2,Tienda_9_Marca_2,7
2024-06-19,SKU_16_Marca_2,Tienda_1_Marca_2,Tienda_9_Marca_2,3
2024-06-19,SKU_22_Marca_2,Tienda_7_Marca_2,Tienda_9_Marca_2,5
2024-06-19,SKU_23_Marca_2,Tienda_3_Marca_2,Tienda_9_Marca_2,5
2024-06-19,SKU_33_Marca_2,Tienda_1_Marca_2,Tienda_9_Marca_2,3
2024-06-19,SKU_97_Marca_2,Tienda_4_Marca_2,Tienda_9_Marca_2,5
2024-06-19,SKU_1_Marca_2,Tienda_3_Marca_2,Tienda_10_Marca_2,3
2024-06-19,SKU_3_Marca_2,Tienda_4_Marca_2,Tienda_10_Marca_2,2
2024-06-19,SKU_18_Marca_2,Tienda_2_Marca_2,Tienda_10_Marca_2,1
2024-06-19,SKU_23_Marca_2,Tienda_4_Marca_2,Tienda_10_Marca_2,7
2024-06-19,SKU_26_Marca_2,Tienda_3_Marca_2,Tienda_10_Marca_2,9
2024-06-19,SKU_33_Marca_2,Tienda_7_Marca_2,Tienda_10_Marca_2,6
2024-06-19,SKU_48_Marca_2,Tienda_2_Marca_2,Tienda_10_Marca_2,2
2024-06-19,SKU_94_Marca_2,Tienda_1_Marca_2,Tienda_10_Marca_2,5
2024-06-19,SKU_97_Marca_2,Tienda_6_Marca_2,Tienda_10_Marca_2,4
2024-06-19,SKU_98_Marca_2,Tienda_1_Marca_2,Tienda_10_Marca_2,3
2024-06-19,SKU_1_Marca_2,Tienda_4_Marca_2,Tienda_11_Marca_2,7
2024-06-19,SKU_3_Marca_2,Tienda_2_Marca_2,Tienda_11_Marca_2,2
2024-06-19,SKU_7_Marca_2,Tienda_3_Marca_2,Tienda_11_Marca_2,3
2024-06-19,SKU_16_Marca_2,Tienda_2_Marca_2,Tienda_11_Marca_2,4
2024-06-19,SKU_18_Marca_2,Tienda_5_Marca_2,Tienda_11_Marca_2,2
2024-06-19,SKU_22_Marca_2,Tienda_5_Marca_2,Tienda_11_Marca_2,3
2024-06-19,SKU_23_Marca_2,Tienda_6_Marca_2,Tienda_11_Marca_2,10
2024-06-19,SKU_26_Marca_2,Tienda_7_Marca_2,Tienda_11_Marca_2,11
2024-06-19,SKU_33_Marca_2,Tienda_1_Marca_2,Tienda_11_Marca_2,1
2024-06-19,SKU_48_Marca_2,Tienda_4_Marca_2,Tienda_11_Marca_2,3
2024-06-19,SKU_65_Marca_2,Tienda_3_Marca_2,Tienda_11_Marca_2,7
2024-06-19,SKU_66_Marca_2,Tienda_1_Marca_2,Tienda_11_Marca_2,1
2024-06-19,SKU_94_Marca_2,Tienda_2_Marca_2,Tienda_11_Marca_2,3
2024-06-19,SKU_97_Marca_2,Tienda_2_Marca_2,Tienda_11_Marca_2,3
2024-06-19,SKU_3_Marca_2,Tienda_4_Marca_2,Tienda_12_Marca_2,2
2024-06-19,SKU_7_Marca_2,Tienda_1_Marca_2,Tienda_12_Marca_2,3
2024-06-19,SKU_15_Marca_2,Tienda_1_Marca_2,Tienda_12_Marca_2,5
2024-06-19,SKU_22_Marca_2,Tienda_6_Marca_2,Tienda_12_Marca_2,3
2024-06-19,SKU_26_Marca_2,Tienda_11_Marca_2,Tienda_12_Marca_2,9
2024-06-19,SKU_32_Marca_2,Tienda_1_Marca_2,Tienda_12_Marca_2,4
2024-06-19,SKU_33_Marca_2,Tienda_1_Marca_2,Tienda_12_Marca_2,3
2024-06-19,SKU_65_Marca_2,Tienda_4_Marca_2,Tienda_12_Marca_2,5
2024-06-19,SKU_66_Marca_2,Tienda_1_Marca_2,Tienda_12_Marca_2,1
2024-06-19,SKU_94_Marca_2,Tienda_3_Marca_2,Tienda_12_Marca_2,4
2024-06-19,SKU_97_Marca_2,Tienda_3_Marca_2,Tienda_12_Marca_2,2
2024-06-19,SKU_15_Marca_2,Tienda_3_Marca_2,Tienda_13_Marca_2,1
2024-06-19,SKU_31_Marca_2,Tienda_3_Marca_2,Tienda_13_Marca_2,2
2024-06-19,SKU_37_Marca_2,Tienda_4_Marca_2,Tienda_13_Marca_2,4
2024-06-19,SKU_48_Marca_2,Tienda_1_Marca_2,Tienda_13_Marca_2,2
