SKU,Marca,ID Orden de Compra,Fecha Orden de Compra,Fecha Recepcion Mercancia,Lead Time en Dias,Volumen Solicitado,Volumen Recibido,Fiabilidad
SKU_75_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,157,148,94.26751592356688
SKU_75_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,289,241,83.39100346020761
SKU_75_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,142,116,81.69014084507043
SKU_75_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,118,96,81.35593220338984
SKU_75_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,469,442,94.24307036247335
SKU_75_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,523,515,98.47036328871893
SKU_75_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,254,227,89.37007874015748
SKU_75_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,239,205,85.77405857740585
SKU_75_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,199,198,99.49748743718592
SKU_75_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,261,241,92.33716475095785
SKU_75_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,244,213,87.29508196721312
SKU_75_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,254,244,96.06299212598425
SKU_76_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1400,1312,93.71428571428572
SKU_76_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,408,390,95.58823529411765
SKU_76_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,493,417,84.58417849898579
SKU_76_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,370,301,81.35135135135135
SKU_76_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,445,380,85.39325842696628
SKU_76_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,462,397,85.93073593073593
SKU_76_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,474,435,91.77215189873418
SKU_76_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1591,1319,82.90383406662475
SKU_76_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1388,1333,96.03746397694525
SKU_76_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,524,463,88.35877862595419
SKU_76_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,430,355,82.55813953488372
SKU_76_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,545,512,93.94495412844037
SKU_76_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,531,473,89.07721280602637
SKU_76_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,538,498,92.56505576208178
SKU_76_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,400,326,81.5
SKU_77_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1917,1860,97.0266040688576
SKU_77_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,904,839,92.80973451327434
SKU_77_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,839,834,99.40405244338498
SKU_77_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,911,749,82.21734357848518
SKU_77_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,947,934,98.6272439281943
SKU_77_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,897,817,91.08138238573021
SKU_77_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,744,668,89.78494623655914
SKU_77_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,2204,1929,87.52268602540835
SKU_77_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2215,2091,94.4018058690745
SKU_77_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,890,728,81.79775280898876
SKU_77_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,1096,1093,99.72627737226277
SKU_77_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,644,593,92.08074534161491
SKU_77_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,844,713,84.47867298578198
SKU_77_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,788,720,91.37055837563452
SKU_77_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,682,681,99.8533724340176
SKU_78_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,424,346,81.60377358490565
SKU_78_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,252,207,82.14285714285714
SKU_78_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,114,103,90.35087719298247
SKU_78_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,263,224,85.17110266159695
SKU_78_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,283,257,90.81272084805654
SKU_78_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,184,183,99.45652173913044
SKU_78_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,232,202,87.06896551724138
SKU_78_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,563,542,96.26998223801066
SKU_78_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,488,445,91.18852459016394
SKU_78_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,266,239,89.84962406015038
SKU_78_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,182,176,96.7032967032967
SKU_78_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,186,149,80.10752688172043
SKU_78_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,233,216,92.7038626609442
SKU_78_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,200,170,85.0
SKU_78_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,152,130,85.52631578947368
SKU_79_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,1586,1321,83.29129886506935
SKU_79_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,423,376,88.88888888888889
SKU_79_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,475,424,89.26315789473685
SKU_79_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,449,372,82.85077951002228
SKU_79_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,563,523,92.89520426287744
SKU_79_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,445,375,84.26966292134831
SKU_79_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,539,493,91.4656771799629
SKU_79_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,1035,874,84.44444444444444
SKU_79_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,1066,985,92.4015009380863
SKU_79_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,428,380,88.78504672897196
SKU_79_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,423,373,88.17966903073287
SKU_79_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,403,349,86.60049627791562
SKU_79_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,627,519,82.77511961722487
SKU_79_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,434,367,84.56221198156682
SKU_79_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,348,288,82.75862068965517
SKU_7_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,1510,1316,87.15231788079471
SKU_7_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,437,369,84.43935926773455
SKU_7_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,543,540,99.4475138121547
SKU_7_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,555,551,99.27927927927928
SKU_7_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,635,580,91.33858267716536
SKU_7_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,424,356,83.9622641509434
SKU_7_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,313,294,93.9297124600639
SKU_7_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,1536,1357,88.34635416666666
SKU_7_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1476,1196,81.02981029810297
SKU_7_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,455,454,99.78021978021978
SKU_7_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,511,489,95.69471624266144
SKU_7_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,598,588,98.32775919732441
SKU_7_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,603,513,85.07462686567165
SKU_7_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,514,435,84.63035019455253
SKU_7_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,571,500,87.56567425569177
SKU_80_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,2178,1907,87.55739210284665
SKU_80_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,689,649,94.1944847605225
SKU_80_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,731,635,86.8673050615595
SKU_80_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,686,610,88.92128279883383
SKU_80_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,759,722,95.12516469038208
SKU_80_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,921,883,95.87404994571118
SKU_80_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,800,763,95.375
SKU_80_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,1849,1844,99.72958355868037
SKU_80_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1835,1545,84.19618528610354
SKU_80_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,997,801,80.34102306920762
SKU_80_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,1161,981,84.49612403100775
SKU_80_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,951,920,96.74027339642481
SKU_80_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,780,648,83.07692307692308
SKU_80_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,749,678,90.52069425901202
SKU_80_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,976,972,99.59016393442623
SKU_81_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,515,419,81.35922330097087
SKU_81_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,229,218,95.19650655021834
SKU_81_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,180,164,91.11111111111111
SKU_81_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,112,104,92.85714285714286
SKU_81_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,227,213,93.83259911894272
SKU_81_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,227,207,91.18942731277532
SKU_81_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,173,152,87.86127167630057
SKU_81_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,619,592,95.63812600969305
SKU_81_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,730,602,82.46575342465754
SKU_81_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,158,139,87.9746835443038
SKU_81_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,171,160,93.56725146198829
SKU_81_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,192,186,96.875
SKU_81_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,194,164,84.5360824742268
SKU_81_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,182,177,97.25274725274726
SKU_81_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,195,165,84.61538461538461
SKU_82_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1360,1208,88.8235294117647
SKU_82_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,534,465,87.07865168539325
SKU_82_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,440,424,96.36363636363636
SKU_82_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,518,419,80.8880308880309
SKU_82_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,488,441,90.3688524590164
SKU_82_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,377,304,80.63660477453581
SKU_82_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,404,394,97.52475247524752
SKU_82_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,1205,1116,92.61410788381743
SKU_82_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,1499,1411,94.12941961307538
SKU_82_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,682,641,93.98826979472142
SKU_82_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,663,661,99.69834087481146
SKU_82_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,653,588,90.0459418070444
SKU_82_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,598,522,87.29096989966555
SKU_82_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,560,540,96.42857142857143
SKU_82_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,435,378,86.89655172413792
SKU_83_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,2029,1741,85.80581567274518
SKU_83_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,531,464,87.38229755178908
SKU_83_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,734,620,84.46866485013625
SKU_83_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,826,725,87.77239709443099
SKU_83_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,643,525,81.64852255054433
SKU_83_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,861,753,87.45644599303137
SKU_83_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,803,683,85.0560398505604
SKU_83_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1814,1726,95.14884233737597
SKU_83_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,2228,1905,85.50269299820467
SKU_83_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,937,900,96.051227321238
SKU_83_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,914,868,94.9671772428884
SKU_83_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,1073,1044,97.2972972972973
SKU_83_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,726,592,81.5426997245179
SKU_83_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,595,555,93.27731092436974
SKU_83_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,875,802,91.65714285714286
SKU_84_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,597,553,92.62981574539364
SKU_84_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,196,185,94.38775510204081
SKU_84_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,242,207,85.53719008264463
SKU_84_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,234,199,85.04273504273505
SKU_84_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,189,174,92.06349206349206
SKU_84_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,156,128,82.05128205128204
SKU_84_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,162,132,81.48148148148148
SKU_84_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,753,687,91.23505976095618
SKU_84_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,578,575,99.48096885813149
SKU_84_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,222,199,89.63963963963964
SKU_84_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,137,113,82.48175182481752
SKU_84_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,280,237,84.64285714285714
SKU_84_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,190,168,88.42105263157895
SKU_84_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,260,227,87.3076923076923
SKU_84_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,187,149,79.67914438502673
SKU_85_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1232,1113,90.3409090909091
SKU_85_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,470,410,87.2340425531915
SKU_85_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,474,426,89.87341772151899
SKU_85_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,466,423,90.77253218884121
SKU_85_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,341,327,95.89442815249268
SKU_85_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,447,359,80.31319910514542
SKU_85_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,318,255,80.18867924528303
SKU_85_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1366,1249,91.43484626647145
SKU_85_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,1387,1219,87.88752703677001
SKU_85_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,567,544,95.94356261022926
SKU_85_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,550,490,89.0909090909091
SKU_85_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,620,576,92.90322580645162
SKU_85_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,591,581,98.30795262267344
SKU_85_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,454,437,96.25550660792952
SKU_85_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,532,441,82.89473684210526
SKU_86_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,2318,2071,89.34426229508196
SKU_86_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,539,512,94.99072356215214
SKU_86_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,745,620,83.22147651006712
SKU_86_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,827,694,83.91777509068923
SKU_86_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,481,425,88.35758835758836
SKU_86_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,910,846,92.96703296703296
SKU_86_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,763,659,86.36959370904324
SKU_86_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,2189,1781,81.36135221562357
SKU_86_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1979,1696,85.69984840828701
SKU_86_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,785,656,83.56687898089173
SKU_86_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,907,786,86.6593164277839
SKU_86_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,795,732,92.0754716981132
SKU_86_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,724,603,83.28729281767956
SKU_86_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,683,614,89.89751098096632
SKU_86_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,831,784,94.34416365824309
SKU_87_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,401,354,88.2793017456359
SKU_87_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,165,154,93.33333333333333
SKU_87_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,234,229,97.86324786324786
SKU_87_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,165,140,84.84848484848484
SKU_87_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,183,174,95.08196721311475
SKU_87_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,126,117,92.85714285714286
SKU_87_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,205,201,98.04878048780488
SKU_87_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,321,297,92.5233644859813
SKU_87_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,521,480,92.13051823416507
SKU_87_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,218,190,87.1559633027523
SKU_87_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,190,162,85.26315789473684
SKU_87_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,226,206,91.1504424778761
SKU_87_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,134,117,87.31343283582089
SKU_87_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,128,115,89.84375
SKU_87_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,142,140,98.59154929577466
SKU_88_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,1399,1179,84.27448177269478
SKU_88_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,357,338,94.67787114845937
SKU_88_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,379,365,96.30606860158312
SKU_88_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,371,302,81.40161725067385
SKU_88_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,528,471,89.20454545454545
SKU_88_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,358,318,88.8268156424581
SKU_88_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,377,372,98.6737400530504
SKU_88_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1359,1292,95.06990434142753
SKU_88_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,1589,1539,96.85336689741976
SKU_88_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,521,430,82.53358925143954
SKU_88_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,444,436,98.1981981981982
SKU_88_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,429,415,96.73659673659674
SKU_88_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,388,330,85.05154639175258
SKU_88_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,342,317,92.69005847953217
SKU_88_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,495,441,89.0909090909091
SKU_89_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,2299,2264,98.47759895606785
SKU_89_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,773,633,81.88874514877102
SKU_89_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,754,627,83.15649867374006
SKU_89_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,567,460,81.12874779541445
SKU_89_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,858,694,80.88578088578089
SKU_89_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,736,598,81.25
SKU_89_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,681,564,82.81938325991189
SKU_89_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,2214,1948,87.98554652213188
SKU_89_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,1667,1352,81.10377924415117
SKU_89_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,698,578,82.8080229226361
SKU_89_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,1029,1014,98.54227405247813
SKU_89_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,607,514,84.67874794069192
SKU_89_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,1046,937,89.5793499043977
SKU_89_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,889,888,99.8875140607424
SKU_89_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,669,569,85.05231689088191
SKU_8_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,2301,2268,98.56584093872229
SKU_8_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,895,725,81.00558659217877
SKU_8_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,520,445,85.57692307692307
SKU_8_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,839,780,92.9678188319428
SKU_8_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,976,939,96.20901639344262
SKU_8_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,1035,860,83.09178743961353
SKU_8_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,771,636,82.49027237354085
SKU_8_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,2020,1923,95.1980198019802
SKU_8_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,2228,1939,87.02872531418312
SKU_8_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,934,834,89.29336188436831
SKU_8_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,849,818,96.34864546525324
SKU_8_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,909,729,80.19801980198021
SKU_8_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,829,764,92.15922798552472
SKU_8_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,865,777,89.82658959537572
SKU_8_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,823,817,99.27095990279466
SKU_90_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,494,488,98.78542510121457
SKU_90_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,235,206,87.65957446808511
SKU_90_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,221,204,92.3076923076923
SKU_90_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,172,147,85.46511627906976
SKU_90_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,229,224,97.81659388646288
SKU_90_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,220,216,98.18181818181819
SKU_90_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,199,166,83.41708542713567
SKU_90_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,786,651,82.82442748091603
SKU_90_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,675,627,92.88888888888889
SKU_90_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,261,245,93.86973180076629
SKU_90_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,160,158,98.75
SKU_90_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,187,150,80.21390374331551
SKU_90_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,210,200,95.23809523809523
SKU_90_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,174,162,93.10344827586206
SKU_90_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,114,102,89.47368421052632
SKU_91_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,1088,897,82.44485294117648
SKU_91_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,425,364,85.6470588235294
SKU_91_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,415,408,98.3132530120482
SKU_91_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,409,375,91.68704156479217
